Time,AreaNormed,Counts_Cry1,Counts_Nr1d1,ImNum
34,0.9019481509920546,10.0,33.0,1
34,0.6261782192558392,5.0,27.0,1
34,2.0597337642691707,20.0,34.0,1
34,0.7550205498600385,29.0,13.0,1
34,0.6873414851650866,13.0,18.0,1
34,0.8437009086838345,2.0,21.0,1
34,0.9357202132674979,34.0,11.0,1
34,0.5321858264680948,9.0,14.0,1
34,0.911562636256729,5.0,31.0,1
34,0.8509572326503866,13.0,7.0,1
34,1.0135732711415422,34.0,10.0,1
34,1.125957841004277,4.0,9.0,1
34,1.125957841004277,4.0,9.0,1
34,0.8526513897030153,9.0,12.0,1
34,1.600107063437815,11.0,8.0,1
34,0.8765004145550975,5.0,5.0,1
34,0.8488023043741195,37.0,19.0,1
34,0.92018646339058,48.0,17.0,1
34,0.6010480858408902,45.0,5.0,1
34,0.516632329253021,14.0,18.0,1
34,0.7102952973540996,15.0,0.0,1
34,1.123204732943036,19.0,23.0,1
34,0.7392745160979444,24.0,17.0,1
34,0.6569091914552673,11.0,5.0,1
34,1.5238913890192007,18.0,13.0,1
34,1.4993874107849463,12.0,22.0,1
34,1.211182415650783,4.0,77.0,1
34,0.732403265225433,15.0,10.0,1
34,0.9127655782727283,38.0,11.0,1
34,0.845047841707221,7.0,39.0,1
34,0.7680036018918138,21.0,11.0,1
34,0.6442906423736203,4.0,23.0,1
34,0.9337084531928612,25.0,21.0,1
34,0.6603444054886446,7.0,3.0,1
34,1.3430757100000754,7.0,23.0,1
34,0.9221398042565053,18.0,9.0,1
34,0.8733342580040949,5.0,9.0,1
34,1.1855717636740395,11.0,9.0,1
34,1.2561767256390968,6.0,69.0,1
34,0.8840274416155374,13.0,35.0,1
34,1.3206608355815683,3.0,41.0,1
34,0.7564843213008476,22.0,14.0,1
34,1.0732925129481363,14.0,19.0,1
34,0.9737758023112673,6.0,9.0,1
34,0.6559078368496096,7.0,36.0,1
34,0.7117977406654642,9.0,18.0,1
34,0.8040194554652258,12.0,33.0,1
34,0.8926216477421545,10.0,11.0,1
34,1.2218171800535143,28.0,6.0,1
34,0.7037416495035965,33.0,9.0,1
34,0.6838190537215206,10.0,25.0,1
34,1.3249246150117389,47.0,6.0,1
34,0.6818747637189169,36.0,10.0,1
34,0.5523297569986686,4.0,18.0,1
34,1.0325809069223926,5.0,31.0,1
34,0.9123031614375766,18.0,28.0,1
34,0.7378699866716031,11.0,4.0,1
34,1.32947719926244,6.0,35.0,1
34,0.8129888610168059,45.0,15.0,1
34,1.0340438555574454,7.0,8.0,1
34,0.9598777902782666,17.0,11.0,1
34,1.3088231291628376,35.0,6.0,1
34,0.6593438736887436,15.0,6.0,1
34,0.554533230814569,24.0,11.0,1
34,0.5972286215192283,11.0,26.0,2
34,0.5618973423352224,5.0,7.0,2
34,1.6234319610230084,3.0,36.0,2
34,0.9775319105896787,10.0,21.0,2
34,1.778722559864066,16.0,35.0,2
34,0.804646433451677,17.0,1.0,2
34,0.8920942292522397,14.0,18.0,2
34,0.628268145877343,7.0,7.0,2
34,2.0641365978721895,14.0,16.0,2
34,0.8396609324194315,17.0,10.0,2
34,0.9774734913809674,18.0,2.0,2
34,0.8972145494749241,6.0,11.0,2
34,0.6022148244036037,7.0,6.0,2
34,1.1259701830906244,6.0,89.0,2
34,0.859544856330952,28.0,7.0,2
34,1.413712761389636,28.0,35.0,2
34,1.0073668473202808,15.0,18.0,2
34,1.0861151178573945,9.0,27.0,2
34,0.9410059174472382,11.0,45.0,2
34,1.4553969238195599,15.0,13.0,2
34,0.8142716151911856,12.0,28.0,2
34,0.8142716151911856,12.0,28.0,2
34,0.8327493640648518,15.0,15.0,2
34,0.8640974405816529,22.0,33.0,2
34,0.8288040104624459,29.0,10.0,2
34,0.9488217493282086,38.0,4.0,2
34,1.098511509384787,27.0,4.0,2
34,1.029773493681223,19.0,18.0,2
34,1.0944591910340367,6.0,13.0,2
34,0.8013543876199302,18.0,9.0,2
34,1.0115639794841749,8.0,4.0,2
34,0.6846871137946254,21.0,5.0,2
34,0.8689092086456508,16.0,7.0,2
34,1.2035525378707812,3.0,29.0,2
34,0.6019926668493494,25.0,9.0,2
34,0.684358814297783,20.0,4.0,2
34,0.8541357312877368,22.0,9.0,2
34,1.1423028773571011,38.0,6.0,2
34,0.8054741760427134,46.0,8.0,2
34,1.321394778316364,11.0,3.0,2
34,0.8696028338983783,37.0,7.0,2
34,0.798852235314421,4.0,35.0,2
34,0.608075669807136,11.0,33.0,2
34,1.9772466643745321,14.0,27.0,2
34,1.3093456108182138,26.0,12.0,2
34,1.2453617667756924,19.0,16.0,2
34,0.8152811978544082,22.0,18.0,2
34,0.9027298164607273,17.0,29.0,2
34,1.1962476683645955,36.0,20.0,2
34,0.9231049554088767,28.0,10.0,2
34,1.3265735177477598,13.0,10.0,2
34,0.6853025725004855,18.0,10.0,2
34,0.7784968437044274,11.0,7.0,2
34,1.0223526085633712,8.0,6.0,2
34,0.8852805747826833,31.0,15.0,2
34,0.8053779077692034,19.0,10.0,2
34,0.9542588497671448,12.0,7.0,2
34,0.8498719518575664,17.0,3.0,2
34,1.1848723787810165,29.0,10.0,2
34,0.9771649392222809,24.0,13.0,2
34,0.7997564988408118,9.0,5.0,2
34,1.4730387020446243,17.0,26.0,2
34,0.6720208419791017,7.0,14.0,2
34,1.2792111727922464,16.0,1.0,2
34,0.864279280653839,5.0,16.0,2
34,1.034354053327645,15.0,33.0,2
34,1.033507386204209,7.0,27.0,2
34,1.4586889696513066,9.0,19.0,2
34,1.547715729698588,22.0,55.0,2
34,1.201377862256358,8.0,32.0,2
34,0.8760215416048158,5.0,21.0,2
34,1.0237382134573132,16.0,13.0,2
34,0.5956982028121429,5.0,11.0,2
34,0.9911016231258366,8.0,36.0,2
34,0.7850801125621646,10.0,1.0,2
34,0.6940415924402465,14.0,4.0,2
34,1.1055464986028416,33.0,4.0,2
34,0.9941912587414853,10.0,17.0,2
34,1.449083535249954,2.0,11.0,2
34,0.5584127599564551,4.0,14.0,2
34,0.8071197875557087,2.0,11.0,2
34,1.0331609849807235,23.0,26.0,2
34,1.255342400602008,13.0,18.0,2
34,0.7524624467630876,6.0,15.0,2
34,0.8435462212016129,17.0,30.0,3
34,0.8946424586801126,23.0,11.0,3
34,0.8410629934285033,39.0,8.0,3
34,0.813132852024193,21.0,3.0,3
34,0.820640131746477,25.0,4.0,3
34,0.5856780743095155,9.0,53.0,3
34,0.9068463136604846,26.0,14.0,3
34,0.7236444979475164,16.0,39.0,3
34,0.6593340000196657,30.0,9.0,3
34,1.1681891692622715,52.0,4.0,3
34,0.8334306472312317,11.0,18.0,3
34,1.0228306587078964,3.0,4.0,3
34,0.8198033382921188,6.0,5.0,3
34,1.1508839185916144,11.0,3.0,3
34,0.8277236665041645,21.0,8.0,3
34,0.8211403976464274,17.0,12.0,3
34,0.8217270581508102,11.0,5.0,3
34,1.3052900012444373,3.0,58.0,3
34,0.8770492259946814,14.0,5.0,3
34,1.2958581788577053,2.0,129.0,3
34,0.931725491319702,7.0,11.0,3
34,0.9873932375813023,9.0,41.0,3
34,0.7146841432592577,6.0,66.0,3
34,1.1820386357556387,16.0,6.0,3
34,0.6413746187725929,7.0,48.0,3
34,0.9441893529191274,16.0,26.0,3
34,0.9222171479976159,25.0,15.0,3
34,1.213097084646153,10.0,26.0,3
34,0.6582561244786538,31.0,16.0,3
34,1.7805565938952987,9.0,29.0,3
34,0.5432245884972664,5.0,70.0,3
34,0.9572497486920133,26.0,8.0,3
34,1.138690760086077,10.0,42.0,3
34,2.2875439940706555,12.0,14.0,3
34,1.6157469552573211,22.0,15.0,3
34,1.4177132429777273,25.0,19.0,3
34,0.7429705595561316,16.0,11.0,3
34,1.9009478865745117,18.0,52.0,3
34,0.9310030678654971,10.0,3.0,3
34,0.7685425396623197,10.0,38.0,3
34,0.9649594386303956,38.0,3.0,3
34,1.058219534294857,8.0,7.0,3
34,1.0017536664494544,16.0,49.0,3
34,1.2188624845819316,7.0,63.0,3
34,1.5764497523269967,47.0,5.0,3
34,1.4674526737637623,20.0,29.0,3
34,0.679756861701692,11.0,3.0,3
34,1.1801906140265452,13.0,33.0,3
34,1.0443807642763243,6.0,25.0,3
34,0.8756825456331389,46.0,11.0,3
34,1.3442975765484744,13.0,24.0,3
34,0.8736131891555475,10.0,31.0,3
34,0.7659827909538557,3.0,15.0,3
34,0.8100045445379892,17.0,23.0,3
34,0.7871568742915644,9.0,14.0,3
34,0.6096134937660299,18.0,4.0,3
34,0.9125244961860745,16.0,76.0,3
34,0.6860126538683431,9.0,10.0,3
34,1.7045704822827474,33.0,8.0,3
34,1.8600634913399037,8.0,14.0,3
34,0.9396556932008258,30.0,12.0,3
34,0.7853664489654257,26.0,7.0,3
34,1.0384902978655584,21.0,6.0,3
34,0.7253098567986674,10.0,25.0,3
34,0.858647175250613,7.0,24.0,3
34,0.6571206525346871,8.0,27.0,3
34,1.5096659002951143,23.0,21.0,3
34,0.8465683867452287,26.0,13.0,3
34,1.2669168091786596,14.0,12.0,3
34,0.9125055716536751,0.0,35.0,3
34,0.8336618556488076,15.0,25.0,3
34,0.6514227226709415,29.0,4.0,3
34,0.980280904622137,7.0,35.0,3
34,1.3476760169846533,28.0,8.0,3
34,0.8606103897856162,4.0,5.0,3
34,1.4499943812223965,7.0,40.0,3
34,0.7711697584428167,6.0,77.0,3
34,0.5377479933820185,3.0,17.0,3
34,0.7739524875112914,20.0,22.0,3
34,0.809051735471965,10.0,6.0,3
34,0.7413241252373798,9.0,74.0,3
34,0.680401941414786,31.0,5.0,3
34,1.3429498207193313,36.0,13.0,3
34,0.825711906429528,14.0,20.0,3
34,0.7358393020645669,8.0,6.0,3
34,0.9235352828195251,10.0,27.0,3
34,1.112281163719774,33.0,22.0,3
34,0.3846806156950174,16.0,14.0,3
34,0.7888123594736376,18.0,18.0,3
34,1.4615531564896749,14.0,19.0,3
34,0.6038966393698848,10.0,18.0,3
34,0.7043760327418561,6.0,25.0,3
34,1.0855440906623852,46.0,15.0,3
34,1.1484105644875828,24.0,8.0,3
34,0.5805001576838761,10.0,20.0,3
34,1.7727029129495293,66.0,15.0,3
34,1.1110198024950633,15.0,13.0,3
34,0.7510546261137201,29.0,15.0,3
34,0.8776556338372201,11.0,23.0,3
34,1.0336875806648818,10.0,13.0,3
34,1.4698873559972387,17.0,14.0,3
34,0.9752766000111188,12.0,17.0,3
34,1.2765024962418563,16.0,22.0,3
34,0.7166950805281378,20.0,10.0,3
34,0.8013905910732161,12.0,34.0,3
34,0.8272324514675354,14.0,3.0,3
34,0.9085593952455127,33.0,6.0,3
34,1.1971486406679603,17.0,16.0,3
34,0.6010192876394127,35.0,5.0,4
34,0.9889253018999007,12.0,6.0,4
34,0.7651171992980202,17.0,26.0,4
34,0.9102839961111316,25.0,8.0,4
34,0.6948783858946045,37.0,4.0,4
34,0.8410259671694609,19.0,5.0,4
34,1.1377963702287641,12.0,36.0,4
34,1.2826825902789096,27.0,7.0,4
34,0.7063211455502164,6.0,8.0,4
34,1.0464410698905944,5.0,63.0,4
34,0.9471934167360999,14.0,19.0,4
34,0.7530096125911584,8.0,6.0,4
34,1.4872905205529188,15.0,19.0,4
34,0.7964833775414645,6.0,52.0,4
34,1.1452847254186487,25.0,20.0,4
34,1.2902285418717492,50.0,21.0,4
34,0.7328368838591073,22.0,27.0,4
34,1.3529806456967932,8.0,31.0,4
34,0.9352298210366253,12.0,10.0,4
34,1.1424740209544528,11.0,50.0,4
34,0.9403986867989429,26.0,11.0,4
34,1.3363106010701522,29.0,15.0,4
34,0.983554848727241,30.0,4.0,4
34,1.5358163128481201,16.0,33.0,4
34,0.9392920130564536,20.0,13.0,4
34,0.7945201630064613,17.0,16.0,4
34,1.4770885519781054,37.0,4.0,4
34,0.8797258131205681,30.0,20.0,4
34,0.7417100211371771,10.0,7.0,4
34,1.4874731834308614,18.0,8.0,4
34,1.202203136430125,10.0,19.0,4
34,1.1693164131486733,18.0,16.0,4
34,1.12441837143387,27.0,18.0,4
34,1.1106742240773344,22.0,5.0,4
34,0.9856719279387093,9.0,99.0,4
34,1.2755225345858678,31.0,10.0,4
34,1.4411121930810054,53.0,16.0,4
34,1.427474187667058,17.0,27.0,4
34,1.0286067551185094,25.0,9.0,4
34,0.5995571618101165,14.0,19.0,4
34,0.6886505691236743,21.0,17.0,4
34,1.0511277714796046,37.0,7.0,4
34,0.894161940118318,25.0,13.0,4
34,1.0257771261219142,21.0,16.0,4
34,0.6732229611893447,15.0,16.0,4
34,1.4064062462719376,4.0,55.0,4
34,1.111675578682992,15.0,25.0,4
34,1.076286703096031,54.0,15.0,4
34,1.3247904976734297,42.0,2.0,4
34,1.038519918872792,17.0,35.0,4
34,0.9652778644581602,34.0,15.0,4
34,0.9545270844437629,16.0,26.0,4
34,1.3106810245610094,2.0,37.0,4
34,0.9368655588805423,25.0,21.0,4
34,1.12621784762333,16.0,8.0,4
34,0.9418608126282392,7.0,6.0,4
34,0.8450684118511336,8.0,27.0,4
34,1.1385854409492453,10.0,28.0,4
34,0.808177092952808,10.0,9.0,4
34,1.1122531883240532,33.0,9.0,4
34,0.892997669972874,12.0,17.0,4
34,0.9040273811387239,10.0,18.0,4
34,0.7399780150197498,11.0,43.0,4
28,1.6593918638049785,18.0,16.0,1
28,1.1965899555592985,11.0,52.0,1
28,1.0702209790591308,13.0,17.0,1
28,1.5214929102390105,14.0,58.0,1
28,0.70523257353437,20.0,12.0,1
28,1.4267780939970613,25.0,11.0,1
28,0.8881834334916067,17.0,37.0,1
28,0.8665864279950583,10.0,43.0,1
28,0.6811910121352672,7.0,24.0,1
28,0.8286945772968317,12.0,55.0,1
28,1.0181809833779285,19.0,126.0,1
28,0.9353919137706553,20.0,37.0,1
28,0.7837677373805508,8.0,212.0,1
28,0.9683173089226622,4.0,23.0,1
28,0.6900452248809378,30.0,13.0,1
28,1.5609332813709653,60.0,8.0,1
28,1.219948588180508,25.0,25.0,1
28,1.0146972238049177,30.0,15.0,1
28,1.1760700027980056,45.0,12.0,1
28,1.211421852125924,22.0,49.0,1
28,1.220728608037668,28.0,4.0,1
28,0.9107052726584584,39.0,8.0,1
28,0.9663351698552597,11.0,32.0,1
28,1.0959278993093848,53.0,15.0,1
28,0.618564797590967,20.0,17.0,1
28,1.2074180793148066,19.0,86.0,1
28,0.7736143143453709,4.0,34.0,1
28,0.5303073609260108,14.0,32.0,1
28,0.5246587994076549,24.0,10.0,1
28,0.6966564691343957,6.0,37.0,1
28,1.5435803079664312,21.0,25.0,1
28,0.36330412214121033,14.0,4.0,1
28,0.6387465771863398,9.0,60.0,1
28,1.7666659871141066,9.0,50.0,1
28,0.6334049222151574,18.0,6.0,1
28,1.4383952884730504,24.0,34.0,1
28,1.025880799647233,7.0,92.0,1
28,0.5063628906061748,13.0,33.0,1
28,1.6422898461561763,36.0,19.0,1
28,0.5691816416974954,10.0,70.0,1
28,0.7788884992445203,22.0,29.0,1
28,0.9472197465203078,40.0,29.0,1
28,1.292535689212968,8.0,50.0,1
28,1.3716204873044895,19.0,94.0,1
28,2.372612235623427,41.0,20.0,1
28,1.0570840623508908,14.0,16.0,1
28,1.1576111784567389,30.0,7.0,1
28,0.7498220630904869,10.0,37.0,1
28,0.9481536310539326,6.0,23.0,1
28,0.9808000950544871,8.0,19.0,1
28,1.0673724255301364,28.0,21.0,1
28,1.422158039674327,34.0,7.0,1
28,1.1230590963241358,36.0,27.0,1
28,0.7668771808111686,43.0,11.0,1
28,1.1509801868651246,30.0,30.0,1
28,1.466267833474406,45.0,20.0,1
28,0.9417151760093392,12.0,9.0,1
28,0.7301216248626654,9.0,21.0,1
28,1.084388048574506,41.0,4.0,1
28,0.5971595058356827,5.0,31.0,1
28,0.7764348924786444,5.0,27.0,1
28,0.8077813233839328,2.0,19.0,1
28,0.705607772959333,7.0,17.0,1
28,1.5160459361309964,39.0,14.0,1
28,0.9268166321764373,14.0,44.0,1
28,0.601095808574767,7.0,8.0,1
28,1.5081338359765157,31.0,13.0,1
28,1.2554345548467358,21.0,21.0,1
28,1.460088562243109,16.0,33.0,1
28,0.7097851577850712,9.0,61.0,1
28,0.713268917358082,17.0,19.0,1
28,0.6322883748035901,13.0,20.0,1
28,0.9369025851395847,6.0,83.0,1
28,1.2887244529488717,25.0,26.0,1
28,0.7827663827748933,22.0,65.0,1
28,1.0033597832861376,26.0,10.0,1
28,0.8168091481442241,17.0,37.0,1
28,1.119093995383574,42.0,12.0,1
28,1.011762275671491,35.0,3.0,1
28,0.6795059059459603,17.0,37.0,1
28,1.0966404490945116,10.0,61.0,1
28,1.0920294456350992,18.0,44.0,1
28,0.879955375926631,14.0,29.0,1
28,0.6827880781086292,5.0,45.0,1
28,1.019202085321742,15.0,49.0,1
28,0.869387258790176,19.0,17.0,1
28,0.8754990599494401,6.0,39.0,1
28,1.2716512335015464,28.0,12.0,1
28,0.6162469537749135,47.0,9.0,2
28,0.8357822260833018,27.0,31.0,2
28,0.8788034478675343,24.0,31.0,2
28,0.9761751038972141,6.0,16.0,2
28,1.1337275957628836,5.0,24.0,2
28,0.5352178656807884,41.0,8.0,2
28,0.9467334683182178,34.0,8.0,2
28,1.3552647544768304,7.0,43.0,2
28,1.3543308699432057,3.0,41.0,2
28,1.4379970504869055,8.0,34.0,2
28,1.2908670391387909,2.0,91.0,2
28,1.0578295243662774,50.0,7.0,2
28,0.966145924531265,16.0,24.0,2
28,1.4189021972958662,47.0,5.0,2
28,1.134170265259879,19.0,12.0,2
28,0.6495475483518834,3.0,80.0,2
28,0.8878987426998586,24.0,32.0,2
28,1.0971259044908455,37.0,8.0,2
28,0.5834754232993713,7.0,18.0,2
28,0.7425887776851167,17.0,24.0,2
28,1.9955154205860475,9.0,61.0,2
28,0.9116811202856644,19.0,18.0,2
28,1.1661140531443848,3.0,29.0,2
28,1.0906010548418192,7.0,25.0,2
28,1.3692113120494644,45.0,14.0,2
28,1.5481789693394963,14.0,36.0,2
28,1.0501107835645738,15.0,32.0,2
28,1.3058528003818815,32.0,10.0,2
28,1.8868449959081428,12.0,70.0,2
28,1.183361707412087,2.0,69.0,2
28,1.5422597047272526,18.0,29.0,2
28,1.4507694642450173,12.0,22.0,2
28,1.1598006645747787,9.0,25.0,2
28,0.7209037319726229,2.0,19.0,2
28,0.9501596314882738,17.0,4.0,2
28,1.2776338541570404,5.0,28.0,2
28,0.8535778689848316,10.0,31.0,2
28,0.9458292047918269,9.0,13.0,2
28,1.114392483290947,11.0,22.0,2
28,0.8512493286939433,10.0,10.0,2
28,1.7880301385815665,5.0,71.0,2
28,1.0224110277720828,21.0,6.0,2
28,0.9327005161411516,19.0,1.0,2
28,1.3312618649482832,6.0,16.0,2
28,1.058685242353035,24.0,3.0,2
28,1.5981002401977173,27.0,27.0,2
28,1.5356089657974827,28.0,101.0,2
28,1.1392626100868426,2.0,55.0,2
28,1.6263191864225583,21.0,56.0,2
28,1.1882894910877508,15.0,20.0,2
28,1.2898278354683346,20.0,33.0,2
28,1.579005387006678,3.0,28.0,2
28,0.965885917912212,35.0,4.0,2
28,1.1893961648302402,5.0,28.0,2
28,2.3737970759127833,12.0,26.0,2
